car_id, route_cluster2
20153408043435-960,2
20153408073457-999,1
20153408093405-996,1
20153408123414-956,2
20153409013402-796,0
20153409043409-416,2
20153409093445-142,1
20153410013458-539,2
20153410023431-149,0
20153410033438-594,1
20153410073433-352,1
20153410073455-798,1
20153410083411-311,2
20153410093459-534,1
20153410103418-726,0
20153410103442-666,0
20153411023411-472,1
20153411033418-833,1
20153411043410-856,1
20153411083432-767,0
20153411103404-448,1
20153411103429-694,0
20153412033403-441,1
20153412033456-768,1
20153412053414-307,1
20153412063404-685,2
20153412083458-7,1
20153412103434-712,1
20153412103450-486,0
20153413013425-590,2
20153413013448-41,0
20153413023435-625,0
20153413043403-288,1
20153413043431-24,2
20153413063433-223,1
20153414023428-448,1
20153414023451-770,2
20153414063455-629,0
20153414073434-467,1
20153414073455-915,1
20153414093429-72,1
20153414093441-63,1
20153414123423-117,0
20153414123429-267,0
20153415023424-597,2
20153415033407-885,0
20153415063446-238,2
20153415093431-204,1
20153415093452-950,2
20153415103429-619,1
20153415113407-427,1
20153416013418-86,2
20153416013430-901,1
20153416023407-833,1
20153416033407-294,0
20153416063401-279,1
20153416113424-270,0
20153417013432-450,2
20153417023410-606,1
20153417033427-45,1
20153417043413-536,0
20153417043449-622,0
20153417063420-566,2
20153417063448-475,2
20153417063456-447,2
20153417073421-124,1
20153417073441-185,2
20153417073443-887,0
20153417073459-319,2
20153417093416-395,1
20153417093447-138,1
20153417113452-634,1
20153418013453-612,2
20153418023443-272,1
20153418033400-202,2
20153418033431-409,1
20153418083445-880,2
20153418113403-917,2
20153419013456-499,1
20153419023448-961,1
20153419043446-68,2
20153419053450-999,0
20153419063412-632,2
20153419063421-197,0
20153419073438-325,2
20153419093404-219,0
20153419093456-231,2
20153419103427-993,0
20153420013420-456,2
20153420033448-825,0
20153420113429-940,2
20153421043429-701,2
20153421043435-46,0
20153421053405-945,1
20153421053409-684,1
20153421053417-554,2
20153421083416-459,0
20153421083420-150,1
20153421083449-867,1
20153421103406-18,1
20153422013411-767,2
20153422023401-747,1
20153422043437-184,1
20153422043451-66,1
20153422113416-107,1
20153422123448-833,2
20153423013422-332,1
20153423013440-640,1
20153423033438-577,2
20153423043438-15,2
20153423063429-324,2
20153423073421-295,1
20153423093401-798,1
20153424013401-207,2
20153424013414-84,1
20153424023413-34,1
20153424063446-115,2
20153424073437-874,1
20153424103412-281,1
20153424123435-575,2
20153425013430-553,1
20153425013459-560,2
20153425023428-882,1
20153425023446-675,2
20153425043407-967,2
20153425063422-588,1
20153425083416-909,1
20153425093430-367,1
20153425113451-606,2
20153426013437-524,1
20153426023405-923,1
20153426033412-312,1
20153426053424-13,1
20153426063444-230,0
20153426063448-128,1
20153426073428-29,1
20153426113440-126,2
20153426113444-229,1
20153427033416-341,1
20153427103455-30,2
20153427113414-771,2
20153427113429-434,1
20153427123410-929,0
20153428023408-345,1
20153428023417-311,2
20153428023453-553,0
20153428043416-290,2
20153428053423-930,0
20153428083457-4,1
20153428103417-553,1
20153428103458-866,2
20153428113427-920,0
20153428113447-712,0
20153429013422-213,0
20153429033447-494,0
20153429063446-548,1
20153429073415-299,1
20153430033444-725,0
20153430053418-339,1
20153430053459-656,2
20153430063422-994,1
20153430083434-174,2
20153430113406-974,0
20153430123444-403,1
20153431053429-239,2
20153431063459-58,0
20153431073409-48,2
20153431073442-374,2
20153431093434-586,0
20153431103412-743,2
20153501043545-917,1
20153501053553-690,1
20153501063526-413,2
20153501063553-376,0
20153501083518-306,2
20153501103520-243,2
20153502013558-87,2
20153502053554-349,1
20153502053554-972,2
20153502063540-65,1
20153502063548-280,1
20153502073513-998,1
20153502093559-187,1
20153502103537-418,0
20153503023514-976,1
20153503033522-230,1
20153503053507-544,2
20153503063500-934,0
20153503083518-692,1
20153503093523-191,0
20153504013504-269,1
20153504013535-186,1
20153504023552-882,0
20153504033505-27,1
20153504033551-486,1
20153504043512-341,2
20153504043519-589,2
20153504073526-319,0
20153504093525-994,1
20153504103503-465,1
20153504103546-744,1
20153505033500-688,0
20153505053547-348,1
20153505073536-429,2
20153505093535-456,0
20153505093537-927,1
20153505093553-28,1
20153505103515-843,2
20153505103526-82,1
20153505113500-23,1
20153505123531-2,2
20153506013526-579,0
20153506053528-21,1
20153506073500-614,1
20153506073556-702,2
20153506083513-271,0
20153506103544-582,1
20153507013548-133,1
20153507023520-378,1
20153507023544-222,2
20153507033523-248,0
20153507043529-286,0
20153507063538-340,1
20153507073559-964,1
20153508013524-202,0
20153508013540-37,0
20153508033513-874,1
20153508053537-848,1
20153508053556-774,1
20153508073510-838,0
20153508083547-956,1
20153508083556-759,1
20153508093525-159,0
20153508103503-545,1
20153509013553-476,1
20153509023509-870,1
20153509023541-496,2
20153509033522-770,1
20153509053507-371,1
20153509063553-817,0
20153509093519-525,1
20153509113502-414,2
20153509123549-969,0
20153510023528-508,2
20153510053553-286,1
20153510063507-937,2
20153510103502-685,1
20153510103505-180,2
20153510103519-730,1
20153510113512-793,0
20153510113536-637,1
20153511023506-639,1
20153511023551-556,1
20153511073523-599,2
20153511073525-756,0
20153511083503-854,2
20153511093540-438,0
20153511103533-715,1
20153511103539-151,2
20153512013534-746,2
20153512023527-222,0
20153512033519-432,2
20153512043503-476,2
20153512063509-117,2
20153512083545-799,2
20153512093515-115,2
20153512093552-508,1
20153512103505-392,2
20153512103509-707,1
20153512123544-358,1
20153513013506-980,1
20153513063519-942,2
20153513063533-429,1
20153513123506-982,1
20153514023510-367,2
20153514023557-288,0
20153514023557-396,1
20153514073524-157,0
20153514073546-814,0
20153514073548-195,1
20153514093512-261,2
20153514093535-484,1
20153514113533-131,1
20153515013541-577,0
20153515023544-186,0
20153515033550-824,2
20153515043528-169,1
20153515043554-475,2
20153515063542-487,0
20153515073527-365,1
20153515083525-148,0
20153515113516-627,1
20153515113528-402,1
20153515113535-847,2
20153515123516-876,0
20153516013555-105,0
20153516043535-625,1
20153516053542-376,1
20153516073518-157,0
20153516073525-764,0
20153516073525-833,0
20153516073544-618,1
20153516073556-77,2
20153516083518-672,2
20153516083538-63,1
20153516103511-94,1
20153517023507-15,0
20153517053527-329,1
20153517063534-282,0
20153517073559-757,2
20153517083522-960,2
20153517113533-488,1
20153518023520-627,2
20153518033527-911,1
20153518063504-451,1
20153518093541-631,0
20153518103516-150,2
20153518113501-500,1
20153518113519-608,0
20153519023503-736,1
20153519023513-548,1
20153519073502-928,1
20153519093544-845,1
20153519103528-888,0
20153519103544-665,0
20153519113505-557,0
20153519123507-498,2
20153520013555-33,2
20153520023501-293,0
20153520033501-999,1
20153520033505-60,1
20153520073559-143,2
20153520083537-285,0
20153520093506-281,1
20153520113539-93,1
20153520123543-757,0
20153521013551-443,2
20153521023550-202,1
20153521033513-856,0
20153521033534-609,2
20153521043509-287,0
20153521043512-619,1
20153521053544-115,1
20153521063502-54,2
20153521083522-988,1
20153521093500-807,0
20153521103524-176,1
20153521103532-680,2
20153522013550-778,0
20153522043542-504,1
20153522073506-41,1
20153522073546-640,1
20153522083526-246,0
20153523013558-34,1
20153523023547-89,0
20153523033543-61,2
20153523043519-62,1
20153523073528-837,1
20153523073553-51,0
20153523083548-153,0
20153523113541-168,2
20153524013503-520,1
20153524023526-802,2
20153524043531-670,0
20153524063556-760,1
20153524123538-428,0
20153525013539-635,0
20153525013548-615,1
20153525023538-936,1
20153525043522-499,2
20153525053528-703,1
20153525063534-498,1
20153525063557-534,2
20153525103553-687,0
20153525123548-424,2
20153526023543-27,1
20153526033505-954,2
20153526033506-881,2
20153526043555-14,1
20153526053516-741,2
20153526053519-888,1
20153526053522-157,2
20153526063512-278,1
20153526073545-913,1
20153526083553-970,1
20153526093522-53,1
20153527013517-550,2
20153527043512-521,1
20153527083531-898,2
20153527123523-916,1
20153528033529-323,0
20153528043531-628,1
20153528073548-83,1
20153528073554-422,1
20153528093544-388,0
20153529023546-798,2
20153529033511-7,0
20153529033559-238,2
20153529043524-518,2
20153529043556-955,1
20153529063501-322,0
20153529083516-535,1
20153529113545-877,1
20153530033515-177,1
20153530053501-879,0
20153530053547-645,2
20153530063502-239,0
20153530093500-378,1
20153531063525-211,1
20153531103551-510,1
20153531113522-803,1
20153601013616-849,1
20153601023624-894,1
20153601023648-750,1
20153601043615-143,1
20153601063643-881,0
20153601073650-751,1
20153601083623-683,1
20153601083632-281,1
20153601083636-353,1
20153601093619-939,1
20153601093644-33,0
20153601103622-176,0
20153601103622-897,1
20153601103632-930,2
20153601123633-561,1
20153602023631-591,2
20153602023647-120,1
20153602033634-853,1
20153602043601-34,1
20153602043607-343,2
20153602043658-257,1
20153602053648-835,0
20153602063625-130,2
20153602063638-621,0
20153602063652-514,2
20153602113611-646,0
20153602113624-365,1
20153603013647-781,2
20153603023614-793,0
20153603043612-556,1
20153603053617-529,1
20153603053623-213,2
20153603073606-804,0
20153603073614-148,0
20153603073635-578,0
20153603083601-161,1
20153603083642-570,2
20153603093633-912,0
20153603103631-247,0
20153603123623-802,2
20153604033631-714,1
20153604043601-41,2
20153604053608-723,2
20153604063638-945,0
20153604073602-444,0
20153604073634-474,0
20153604073635-88,2
20153604113610-711,0
20153604113627-746,0
20153604113655-937,2
20153604113656-45,0
20153604123646-881,1
20153605023617-415,1
20153605023618-257,1
20153605033603-700,2
20153605033626-803,1
20153605033636-902,2
20153605053621-441,1
20153605083616-232,2
20153605083637-818,1
20153605103654-343,1
20153605113620-487,1
20153606013635-991,1
20153606013658-220,0
20153606043644-52,0
20153606053617-896,2
20153606063624-577,1
20153606063650-287,1
20153606073630-948,1
20153606073638-860,1
20153606073651-676,0
20153606073654-459,1
20153606073656-187,1
20153606083646-244,0
20153606103646-550,0
20153606103657-307,0
20153606113605-705,2
20153606123604-841,1
20153606123639-984,0
20153607023643-340,1
20153607053604-567,2
20153607053611-636,2
20153607053640-189,0
20153607073659-642,1
20153607093625-365,0
20153607113603-801,2
20153608033627-983,0
20153608033630-572,1
20153608073613-642,2
20153608073657-712,1
20153608103643-55,1
20153608113640-380,1
20153609013658-819,2
20153609033618-162,1
20153609033627-164,1
20153609033638-542,2
20153609043621-422,1
20153609073641-224,2
20153609073654-587,1
20153609113620-453,2
20153609113649-758,1
20153610013632-446,1
20153610043627-233,1
20153610123607-900,2
20153610123613-496,1
20153610123659-887,1
20153611023638-561,1
20153611043604-222,1
20153611073650-522,1
20153611083607-245,0
20153611093610-113,1
20153611123644-691,1
20153611123659-692,1
20153612033615-297,2
20153612043649-569,2
20153612043651-254,1
20153612053612-84,1
20153612063648-403,1
20153612073601-240,1
20153612073632-445,2
20153612103624-436,0
20153613013611-755,1
20153613013647-912,0
20153613033606-451,1
20153613053658-337,1
20153613083644-306,2
20153613093642-826,2
20153613113604-266,2
20153613113630-366,0
20153614033641-18,1
20153614093623-198,0
20153614113645-637,0
20153614123621-352,1
20153615013648-281,1
20153615033630-46,0
20153615033644-309,0
20153615043650-835,1
20153615073626-13,0
20153615093614-562,1
20153615103638-158,1
20153615113617-365,1
20153615113626-103,0
20153615113653-146,0
20153616013639-745,0
20153616013642-115,0
20153616023622-592,1
20153616023658-518,1
20153616093612-196,1
20153616103605-901,0
20153616123655-217,2
20153617013601-315,2
20153617013645-103,1
20153617033658-794,2
20153617043652-935,1
20153617073625-500,2
20153617093653-526,1
20153617103638-247,2
20153617103644-124,1
20153617113627-467,2
20153618053610-340,1
20153618073618-931,1
20153618073639-900,1
20153618093644-486,1
20153618103651-556,1
20153618113644-795,0
20153618123612-480,1
20153619013645-677,1
20153619043658-889,1
20153619053636-962,2
20153619063610-927,1
20153619073613-656,0
20153619103622-151,0
20153619123625-792,0
20153619123629-727,1
20153620013633-332,2
20153620023617-93,1
20153620033616-263,1
20153620033619-929,2
20153620053622-72,1
20153620073607-661,2
20153620073642-259,2
20153620073655-119,1
20153620083607-408,0
20153620083629-759,2
20153620093610-570,0
20153620093639-512,0
20153621013605-948,0
20153621033624-514,0
20153621043606-60,1
20153621043654-816,1
20153621093642-578,2
20153621103636-206,0
20153621113623-976,2
20153621113627-482,1
20153621123651-644,0
20153622013612-921,1
20153622023640-890,2
20153622043643-625,1
20153622053626-161,1
20153622083653-391,1
20153622093615-832,1
20153622093633-893,2
20153622103615-743,1
20153622103648-402,0
20153622113605-844,0
20153622113627-960,1
20153622113653-407,1
20153622123619-566,2
20153622123625-953,2
20153623023601-382,0
20153623043615-405,1
20153623073647-385,2
20153623073655-303,2
20153623093637-634,2
20153623093654-994,1
20153623113600-392,2
20153624033652-668,1
20153624043623-472,1
20153624053656-871,2
20153624063632-719,0
20153624063634-720,1
20153624073607-630,1
20153624073615-56,0
20153624083613-62,1
20153624083625-903,0
20153624093600-684,1
20153624093618-492,1
20153624093633-927,0
20153624093638-216,0
20153624113634-748,0
20153624123607-78,1
20153625033655-460,2
20153625043610-6,0
20153625053657-8,2
20153625063605-688,2
20153626023608-801,2
20153626023632-111,1
20153626023634-935,2
20153626033657-418,1
20153626053623-916,1
20153626073627-527,2
20153626083639-100,2
20153626093628-77,2
20153627013649-281,1
20153627053602-196,0
20153627103626-273,1
20153627103631-641,1
20153627113639-711,0
20153628013640-524,2
20153628013654-43,1
20153628043653-891,1
20153628063656-228,1
20153628093653-512,1
20153628093659-387,1
20153628113615-827,2
20153629023651-616,2
20153629043616-154,1
20153629043624-983,2
20153629053647-857,0
20153629073622-752,2
20153629093621-951,1
20153629093635-690,1
20153629103642-718,2
20153630063613-481,2
20153630103619-546,0
20153630123652-843,2
20153631023614-197,1
20153631043604-397,1
20153701033700-323,1
20153701033718-257,2
20153701043700-596,2
20153701043709-900,1
20153701093702-509,1
20153701113704-354,0
20153701113748-789,1
20153701123723-532,1
20153702023707-936,0
20153702103731-275,1
20153702123720-767,0
20153703033723-96,2
20153703033728-566,2
20153703033757-677,1
20153703063712-927,0
20153703073756-936,0
20153703093747-572,2
20153703093757-526,1
20153703103702-660,1
20153703103703-319,2
20153703113751-752,0
20153703123740-719,0
20153704013734-599,1
20153704023740-102,1
20153704023750-346,0
20153704043754-922,2
20153704053753-903,1
20153704073745-278,1
20153704083713-621,1
20153704083744-741,1
20153704093720-945,1
20153704093744-62,1
20153704113707-880,0
20153704113726-506,1
20153704113747-463,1
20153705013742-751,1
20153705023701-460,2
20153705023746-664,0
20153705023749-508,1
20153705033742-285,2
20153705043729-269,2
20153705043758-335,2
20153705073720-86,1
20153705073748-632,1
20153705093703-55,1
20153705093734-951,2
20153705103735-214,0
20153705113718-477,2
20153705123714-935,0
20153706033723-432,2
20153706033726-232,2
20153706053734-630,2
20153706063755-802,0
20153706113731-583,1
20153706123711-574,2
20153706123730-475,1
20153706123753-969,1
20153707013701-687,1
20153707013704-492,0
20153707013714-8,0
20153707023738-67,1
20153707023747-858,1
20153707043701-568,0
20153707063710-587,1
20153707073715-128,2
20153707073745-657,1
20153707093749-951,1
20153707103738-243,1
20153707103757-720,1
20153707123722-164,1
20153707123730-758,1
20153707123744-857,1
20153708023749-220,2
20153708023759-709,2
20153708043719-886,1
20153708043726-871,0
20153708063710-651,1
20153708073703-436,0
20153708073726-600,2
20153708103718-939,1
20153709023755-809,2
20153709043727-160,1
20153709073753-995,1
20153709093741-767,2
20153709093756-988,0
20153710013742-178,2
20153710023730-748,2
20153710023738-627,0
20153710023741-996,2
20153710023742-746,2
20153710043759-580,1
20153710063714-771,1
20153710073716-970,0
20153710073725-591,0
20153710083702-995,1
20153710103717-23,0
20153710103741-345,1
20153711013755-30,1
20153711023738-776,2
20153711033732-656,1
20153711053702-226,1
20153711053713-630,1
20153711053745-657,2
20153711063717-524,2
20153711063753-323,0
20153711073708-752,1
20153711073745-667,1
20153711073747-446,0
20153711083756-161,1
20153711093723-390,2
20153711103709-280,2
20153712013718-885,1
20153712013720-181,1
20153712023734-851,0
20153712043748-60,2
20153712053742-911,1
20153712053749-134,1
20153712053750-371,0
20153712063710-382,1
20153712063756-502,1
20153712103753-734,2
20153712113749-782,1
20153713023759-301,1
20153713053710-170,1
20153713053720-934,2
20153713073734-379,1
20153713073746-513,2
20153713103711-913,1
20153713103729-151,0
20153713103736-380,0
20153713113703-493,0
20153713113721-137,1
20153714023755-239,2
20153714033720-570,0
20153714043724-299,1
20153714053753-627,2
20153714063741-679,2
20153714063744-506,0
20153714083754-335,2
20153714093722-194,1
20153714093734-926,1
20153715043702-719,1
20153715063723-831,1
20153715073756-574,2
20153715093725-365,1
20153716033726-119,1
20153716033755-459,0
20153716053704-475,2
20153716053741-328,2
20153716123710-632,2
20153716123736-670,0
20153717013712-983,1
20153717013727-315,2
20153717023707-721,1
20153717033736-717,0
20153717043711-283,0
20153717053733-740,2
20153717063714-206,0
20153717083746-738,1
20153717103748-173,0
20153717113702-835,1
20153717123705-260,2
20153717123723-9,0
20153717123759-246,2
20153718013726-245,1
20153718023711-582,2
20153718023735-885,0
20153718063701-202,1
20153718083748-67,0
20153718113730-766,2
20153718113750-118,1
20153719023744-10,1
20153719023756-293,1
20153719053715-589,0
20153719063729-533,1
20153719063742-10,0
20153719063754-548,1
20153719093703-501,1
20153719093713-179,2
20153719113733-632,1
20153719113736-210,2
20153719123723-558,2
20153719123745-647,1
20153719123756-685,1
20153720013744-969,0
20153720033720-23,1
20153720063727-695,1
20153720093737-980,1
20153720123722-777,2
20153721013734-366,0
20153721013750-459,2
20153721033723-749,0
20153721043705-857,1
20153721043708-165,2
20153721043746-702,0
20153721053713-825,2
20153721073705-425,1
20153721073748-885,1
20153721073751-968,1
20153721083755-788,2
20153721093748-104,1
20153721113736-947,1
20153721113745-20,1
20153721113747-248,0
20153721123707-721,1
20153722023710-935,1
20153722033750-276,0
20153722043755-415,1
20153722083744-703,2
20153722093714-712,1
20153722113713-858,1
20153722113716-211,1
20153722113733-394,1
20153722123707-242,1
20153723013743-159,1
20153723043748-531,0
20153723053736-677,2
20153723053749-114,1
20153723053754-880,1
20153723063722-803,2
20153723093749-366,1
20153723093753-818,1
20153723103701-496,1
20153723103744-695,0
20153723103750-402,0
20153723123726-448,1
20153724013715-465,1
20153724023746-464,1
20153724023747-163,2
20153724023750-556,1
20153724043708-660,0
20153724053722-514,1
20153724063727-843,0
20153724093709-707,1
20153725033724-266,0
20153725063732-242,2
20153725073717-829,2
20153725083712-151,1
20153725113714-643,1
20153725123729-641,1
20153726013742-221,2
20153726023718-952,1
20153726023729-671,1
20153726033730-553,2
20153726053710-587,1
20153726053749-107,1
20153726073704-996,0
20153726073753-79,0
20153726083749-370,2
20153726103729-16,2
20153727043745-688,0
20153727053754-806,1
20153727063739-579,1
20153727093724-440,1
20153727093729-656,1
20153727113719-945,0
20153728013721-249,2
20153728023714-421,1
20153728023732-586,0
20153728033704-530,1
20153728063706-624,2
20153728063732-924,1
20153728073721-430,1
20153728113707-548,0
20153728123701-400,1
20153729013759-535,1
20153729063721-795,0
20153729063729-602,1
20153729073710-629,2
20153729073712-433,1
20153729073721-666,1
20153729093742-70,1
20153730013710-947,0
20153730013733-766,1
20153730043729-348,2
20153730043735-122,1
20153730063709-466,1
20153730063725-217,0
20153730073704-350,1
20153730073739-621,2
20153730083758-789,2
20153730093759-512,2
20153730113759-10,2
20153730123713-648,1
20153731033739-510,1
20153731043749-62,2
20153731083734-496,1
20153731093738-268,0
20153731113748-614,0
20153731123756-284,1
20153801033808-197,0
20153801053802-368,1
20153801063806-347,1
20153801063819-939,1
20153801073824-510,0
20153801073845-972,2
20153801093856-649,2
20153801103803-800,1
20153801103820-592,2
20153801103836-428,0
20153801113810-64,2
20153801123804-820,1
20153801123847-62,1
20153802033804-576,0
20153802033813-283,2
20153802033858-962,1
20153802043859-167,1
20153802053809-61,2
20153802053822-860,2
20153802053827-252,0
20153802063824-325,1
20153802083826-293,2
20153802083839-459,1
20153802093839-827,2
20153802103810-631,1
20153803013812-529,2
20153803023834-469,2
20153803033830-92,0
20153803043831-603,1
20153803043840-270,1
20153803053841-80,0
20153803063844-450,0
20153803073835-302,1
20153803093849-545,1
20153803123852-497,1
20153804013823-112,2
20153804013829-884,2
20153804023854-460,0
20153804033818-40,1
20153804033854-75,2
20153804083807-583,1
20153804123821-386,1
20153805023838-887,1
20153805033854-367,2
20153805053834-527,2
20153805053836-382,1
20153805103821-658,2
20153805113817-385,2
20153805113822-592,1
20153806013838-97,1
20153806033856-349,2
20153806043807-692,2
20153806073851-666,1
20153806083852-610,2
20153806113852-538,1
20153806123800-433,0
20153807043826-928,2
20153807073822-145,0
20153807073825-908,2
20153807083832-588,1
20153807123831-102,1
20153807123843-273,1
20153808013814-745,0
20153808023854-809,1
20153808033819-967,1
20153808033852-901,2
20153808043852-644,0
20153808063810-896,0
20153808063835-434,1
20153808073858-178,1
20153808083849-175,1
20153808113851-534,2
20153808123846-946,0
20153809033822-322,1
20153809053851-563,0
20153809063840-685,2
20153809083850-246,2
20153809093817-665,1
20153809093819-671,1
20153809093826-522,0
20153809103819-436,2
20153810023830-241,2
20153810033802-347,0
20153810033828-103,0
20153810043815-312,2
20153810053835-229,2
20153810073848-648,1
20153810113852-786,1
20153811073850-269,0
20153811083856-28,0
20153811103843-682,2
20153811123837-345,1
20153812013844-3,2
20153812023808-33,2
20153812023844-489,1
20153812033824-570,0
20153812033843-266,0
20153812043800-944,1
20153812043859-808,1
20153812083855-78,1
20153812113808-572,2
20153812113834-265,0
20153812113835-266,2
20153812123814-593,2
20153813013818-588,0
20153813023856-590,0
20153813033817-519,0
20153813043802-884,1
20153813063822-684,0
20153813073854-147,1
20153813083845-656,1
20153813083855-252,1
20153813093821-524,1
20153813093827-417,1
20153813103815-223,2
20153813103831-284,1
20153813123814-541,1
20153814023849-856,0
20153814043805-677,2
20153814043845-421,2
20153814063811-775,1
20153814073818-418,1
20153814073832-780,2
20153814083837-684,2
20153815013846-732,1
20153815023800-36,1
20153815023810-577,1
20153815023818-134,1
20153815033829-113,0
20153815033847-524,1
20153815043822-450,0
20153815043826-432,1
20153815083827-733,0
20153815113857-329,1
20153816013824-587,1
20153816013852-363,0
20153816023809-93,0
20153816023820-577,0
20153816053837-20,1
20153816073829-738,2
20153816093827-264,1
20153816113806-724,1
20153816113833-530,2
20153816123820-926,1
20153817023845-441,1
20153817023845-593,0
20153817023856-742,2
20153817033857-516,1
20153817043840-987,1
20153817073832-550,0
20153817073852-677,1
20153817073856-948,1
20153817093809-163,1
20153817093840-341,0
20153817123810-726,1
20153818023827-608,0
20153818043825-817,0
20153818043830-284,0
20153818053803-458,1
20153818073802-881,2
20153818083854-670,0
20153818113831-85,2
20153818113834-443,2
20153818123807-188,1
20153818123834-739,2
20153819053827-500,1
20153819063857-804,0
20153819083834-492,2
20153819083843-621,1
20153819103829-614,1
20153819113858-68,2
20153820033815-384,0
20153820033837-589,2
20153820063840-304,1
20153820103805-986,0
20153820123814-722,2
20153820123823-404,2
20153821013858-962,1
20153821033809-893,2
20153821043846-584,0
20153821073821-483,1
20153822013849-566,0
20153822023828-796,0
20153822033829-145,0
20153822063823-273,1
20153823013829-72,2
20153823023800-335,1
20153823033832-79,2
20153823053835-378,2
20153823083813-827,2
20153823093810-188,2
20153824013843-200,2
20153824013848-746,1
20153824023844-286,1
20153824023857-53,2
20153824043829-635,1
20153824083801-208,2
20153824083847-50,0
20153824083858-992,1
20153824093824-168,2
20153824093852-393,2
20153824113843-804,2
20153824123805-820,1
20153824123838-868,2
20153825023849-885,2
20153825033823-154,0
20153825093836-871,2
20153825103856-49,0
20153825123835-385,1
20153826013830-715,2
20153826053837-25,1
20153826053851-68,1
20153826063809-399,1
20153826073859-860,2
20153826093802-90,0
20153826113840-759,1
20153827023814-492,1
20153827033840-612,1
20153827043811-471,1
20153827043838-171,1
20153827073826-547,0
20153827123824-834,0
20153827123857-393,0
20153828023832-687,2
20153828023847-986,2
20153828033825-526,2
20153828043838-890,2
20153828043844-886,2
20153828073820-71,1
20153828093806-862,1
20153828103812-353,0
20153828103822-230,0
20153829013810-820,1
20153829013813-529,2
20153829013822-10,1
20153829013850-412,1
20153829033801-987,0
20153829033806-731,0
20153829053832-818,2
20153829073814-789,1
20153829073857-994,1
20153829083816-42,2
20153829113840-796,1
20153829113849-125,1
20153829123844-783,1
20153830033808-10,1
20153830053813-967,1
20153830103847-519,1
20153830123823-873,2
20153830123835-677,1
20153830123858-160,2
20153831023819-817,0
20153831033841-860,1
20153831053831-162,2
20153831053859-551,2
20153831073807-668,1
20153831073821-785,1
20153831073831-305,0
20153831083826-894,2
20153831083843-375,0
20153831093854-191,1
20153831123814-376,1
20153901033919-894,1
20153901033952-705,0
20153901053918-352,2
20153901093902-273,0
20153901093935-546,1
20153901113923-917,1
20153901113955-499,2
20153901123959-526,0
20153902073935-578,2
20153902093914-109,1
20153902113902-855,0
20153902113904-246,2
20153902113957-47,0
20153902123943-115,0
20153903023914-632,1
20153903043925-167,0
20153903053902-75,1
20153903083917-995,0
20153903083921-101,1
20153903103918-43,1
20153903103958-735,2
20153903123902-205,1
20153903123925-684,2
20153904013906-659,1
20153904043911-814,1
20153904043916-955,1
20153904123927-503,2
20153905033916-808,0
20153905043940-561,1
20153905053924-916,2
20153905073902-613,2
20153905083900-16,1
20153905083914-652,1
20153905093930-439,1
20153905093959-243,0
20153905113904-390,0
20153905113933-110,1
20153906013912-384,2
20153906013936-263,1
20153906043929-561,1
20153906043931-40,1
20153906073935-24,0
20153906083903-43,0
20153906083952-145,1
20153906103904-615,0
20153906103944-585,2
20153906113925-617,0
20153906123907-891,0
20153906123909-784,2
20153906123947-442,1
20153907013929-325,2
20153907063953-451,1
20153907063955-529,1
20153907063956-520,0
20153907083929-200,2
20153907083950-363,1
20153907093921-873,0
20153907103922-17,1
20153907123907-228,2
20153908013900-436,0
20153908033902-198,0
20153908033947-597,1
20153908033959-883,0
20153908053938-958,1
20153908063905-670,1
20153908063950-119,0
20153908083948-874,1
20153908093954-852,2
20153908113930-121,1
20153908123912-532,2
20153909013957-769,1
20153909043943-587,1
20153909063900-406,0
20153909063904-599,1
20153909063916-316,0
20153909083938-573,2
20153909083952-481,0
20153909123913-261,2
20153909123939-465,1
20153910023920-885,1
20153910033908-495,2
20153910033927-41,1
20153910033941-688,0
20153910053957-154,0
20153910063929-445,2
20153910063931-835,1
20153910073928-690,0
20153910103911-48,1
20153910103950-220,1
20153910103953-619,1
20153910113902-207,2
20153910113938-766,2
20153910123921-997,2
20153911023922-232,1
20153911023955-263,1
20153911053918-572,2
20153911063920-320,1
20153911063958-825,1
20153911083955-135,1
20153911123946-418,0
20153911123949-903,1
20153912013934-463,0
20153912053941-227,1
20153912073954-48,0
20153912083903-728,1
20153912093939-687,1
20153912103945-821,0
20153912113915-546,1
20153912113932-996,2
20153913013912-134,1
20153913013945-531,0
20153913013945-647,0
20153913023914-536,2
20153913033930-161,2
20153913043954-902,0
20153914013948-961,1
20153914023918-636,0
20153914023919-152,1
20153914023937-328,2
20153914023947-993,0
20153914043919-947,1
20153914043938-754,0
20153914053936-509,1
20153914093936-718,0
20153914103924-207,0
20153914113913-928,1
20153914123913-490,1
20153914123920-944,1
20153914123956-26,1
20153915023936-819,0
20153915033936-509,0
20153915033947-108,0
20153915043953-171,1
20153915063929-257,2
20153915063956-500,2
20153915063956-914,1
20153915073941-58,0
20153915073941-756,2
20153915083944-317,0
20153915093925-624,1
20153915093952-584,1
20153915103957-558,0
20153915113920-94,1
20153916033930-668,0
20153916033945-707,2
20153916043914-989,2
20153916083923-377,2
20153916083938-856,0
20153916093915-787,1
20153916093939-270,0
20153916093940-375,1
20153917013951-732,0
20153917023952-510,2
20153917033947-416,0
20153917043928-276,1
20153917053945-907,1
20153917063918-461,2
20153917063943-246,1
20153917083902-936,1
20153917083932-320,0
20153917103955-556,2
20153917113956-553,0
20153918023918-951,2
20153918023945-299,1
20153918033905-675,1
20153918063928-963,2
20153918103955-36,0
